"";"field_id";"name";"semester";"ects";"test_type";"lecturer";"description"
"10";"0";"Materiały budowlane";"2";"5";"Egzamin";"Artur Łagosz,                     Agnieszka Różycka";"Badanie właściwości fizycznych spoiw budowlanych; Badanie właściwości izolacyjnych materiałów budowlanych; Badanie właściwości ceramicznych materiałów budowlanych; Badanie wpływu domieszek chemicznych na właściwości zaczynów cementowych i zapraw budowlanych; Badanie właściwości pokryć dachowych; Właściwości wybranych tworzyw sztucznych. Podział materiałów budowlanych. Podstawowe właściwości materiałów. Rodzaje materiałów wiążących. Właściwości spoiw wapiennych. Właściwości i rodzaje spoiw gipsowych. Rodzaje i właściwości cementów. Rodzaje i właściwości kamienia budowlanego. Rodzaje i właściwości zapraw: tynkarskich, murarskich, posadzkowych. Rodzaje i właściwości ceramiki budowlanej: ceramiczne elementy ścienne, ceramiczne elementy stropowe, ceramiczne elementy pokryciowe, ceramika okładzinowa. Rodzaje i właściwości wyrobów wapienno-piaskowych. Rodzaje i właściwości szkła budowlanego. Metale i ich stopy: stal, aluminium, stopy cynku, cyny, ołowiu i miedzi. Rodzaje i właściwości drewna. Podział tworzyw sztucznych. Właściwości tworzyw sztucznych. Materiały do izolacji cieplnej i dźwiękochłonnej. Wodochronne materiały izolacyjne."
"11";"0";"Fizyka II";"2";"7";"Egzamin";"Michał Ślęzak";"Wykład: Głównym celem wykładów jest jakościowe przedstawienie istoty zjawisk fizycznych, metod ich badania i przykładów wykorzystania. Bardzo ważną rolę w wykładach spełniają pokazy. 1. Drgania, fale sprężyste, elementy akustyki. 2. Elementy hydrodynamiki: definicje pojęć, statyka płynów, przepływy płynów doskonałych i rzeczywistych. 3. Elementy fizyki cząsteczkowej i termodynamiki fenomenologicznej: fizyka cząsteczkowa, ruchy Browna, pojęcie temperatury, pomiary temperatury, rozszerzalność termiczna, przemiany gazów doskonałych i rzeczywistych, I i II zasada termodynamiki, pojęcie entropii, silniki cieplne. 4. Elektrostatyka: elektryzowanie ciał, ładunek elektryczny, prawo Coulomba, wielkości charakteryzujące pole elektryczne i związki miedzy nimi, prawo Gaussa dla pola elektrycznego, pojemność elektryczna, elektryczny moment dipolowy i jego zachowanie w polu elektrycznym, dielektryki, polaryzacja dielektryków. 5. Prąd elektryczny: Natężenie i gęstość prądu, opór elektryczny, zależność oporu od temperatury różnych materiałów, przewodnictwo w cieczach i gazach, prawa Kirchoffa, nadprzewodnictwo, praca i moc prądu. 6. Pole magnetyczne: siły działające na ładunki w polu magnetycznym - siła Lorentza, wektor indukcji magnetycznej, siły elektrodynamiczne - silnik elektryczny, efekt Halla, cyklotron, spektrometr masowy, prawo Gaussa dla pola magnetycznego magnetyczny moment dipolowy i jego zachowanie w polu magnetycznym, manetyczne własności materii. 7. Pole magnetyczne przewodników z prądem, prawo Ampera, oddziaływanie równoległych przewodników z prądem. prawo Biota-Savarta, elektromagnesy i ich zastosowania. 8. Indukcja elektromagnetyczna - równanie Faradaya, prądnica, transformator, prądy wirowe, samoindukcja-indukcyjność obwody prądu zmiennego. 6. Magnetyczne własności materii. 9. Fale elektromagnetyczne: równania Maxwella, natura fizyczna fal elektromagnetycznych, przegląd zakresów fal elektromagnetycznych, elementy optyki geometrycznej, światłowody i ich zastosowania, falowa natura światła - dyfrakcja, interferencja i polaryzacja, spektrometry optyczne. 10. Początki fizyki kwantowej: promieniowanie ciała doskonale czarnego, zjawisko fotoelektryczne, efekt Comptona. Ćwiczenia audytoryjne: Na ćwiczeniach są rozwiązywane zadania będące przykładami zagadnień omawianych na wykładach. Tematy zadań studenci otrzymują z co najmniej tygodniowym wyprzedzeniem. Prowadzone są częste sprawdziany. Celem ćwiczeń jest zrozumienie podstawowych praw mechaniki klasycznej poprzez wyrobienie umiejętności ich prawidłowego zastosowania do rozwiązywania problemów fizycznych i wypracowanie pewnej sprawności rachunkowej. 1. Ciąg dalszy mechaniki klasycznej: dynamika i statyka bryły sztywnej, zasady zachowania, grawitacja, ziemskie pole siły ciężkości (8 godz.). 3. Zadania dotyczące drgań i fal sprężystych (6 godz.). Cwiczenia laboratoryjne: Studenci wykonują w zespołach dwuosobowych 6 ćwiczeń laboratoryjnych z zakresu mechaniki, elektromagnetyzmu i optyki wg instrukcji podanych w zalecanych poniżej skryptach. Na pierwszych zajęciach studenci są zaznajamiani z regulaminem pracowni, wymogami dotyczącymi opracowania wyników pomiarów oraz szczegółowymi warunkami zaliczenia ćwiczeń. Przed każdym ćwiczeniem jest sprawdzian z przygotowania teoretycznego. Po wykonaniu ćwiczenia studenci są zobowiązani do oddania sprawozdania. Ćwiczenia są wybierane spośród poniższego (opisanego skrótowo) zestawu: - mechanika: moduł Younga, wahadło fizyczne, wahadło matematyczne, spadek swobodny, współczynnik lepkości, interferencja fal dźwiękowych, - optyka: współczynnik załamania światła dla ciał stałych, badanie soczewek, - elektryczność i magnetyzm: mostek Wheatstone’a, badanie kondensatorów, elektroliza, busola stycznych, - podstawy fizyki współczesnej: efekt fotoelektryczny, dozymetria."
"12";"0";"Budownictwo ogólne";"2";"3";"Zaliczenie";"Sebastian Olesiak";"Plan zagospodarowania działki. Dobór przekroju poprzecznego ław fundamentowych i zabezpieczenie wykopu fundamentowego. Elementy przyziemia, odwodnienie, izolacje i ściany. Stropy gęstożebrowe. Klatka schodowa - obliczenia i projektowanie. Więźba dachowa - elementy. Charakterystyka i definicje obiektów budowlanych w obszarze budownictwa ogólnego. Roboty ziemne. Posadowienia bezpośrednie. Przyziemie budynków (izoalcje, drenaż, podłogi). Ściany murowane. Ściany monolityczne, drewniane i stalowe. Ściany działowe i osłonowe, nadproża, wieńce, kominy. Stropy. Schody. Stropodachy. Dachy."
"13";"0";"Matematyka 2";"2";"7";"Egzamin";"Katarzyna Czyżewska";"Szeregi liczbowe i funkcyjne. Liczby zespolone. Macierze , wyznaczniki , układy równań liniowych. Wartości własne i wektory własne macierzy , diagonalizacja . Geometria analityczna w przestrzeni trójwymiarowej .Pochodne cząstkowe,pochodna kierunkowa,różniczka i ekstrema funkcji wielu zmiennych.Całki podwójne, potrójne i ich zastosowanie w geometrii i fizyce.Równania różniczkowe zwyczajne. Rozwiązywanie zadań zgodnie z programem wykładów."
"14";"0";"Eksploracja podwodna";"2";"2";"Zaliczenie";"Krzysztof Broda";"Wybrane mity i legendy morskie. Środowisko wodne i jego wpływ na organizm nurka. Nurkowanie w starożytności. Historia i rozwój pierwszych urządzeń do nurkowania. Dzwony nurkowe. Skafandry klasyczne i ADS. Rozwój nurkowania swobodnego. Homo aquaticus - habitaty czyli domki podwodne. Wybrane zagadnienia z historii medycyny hiperbarycznej. Historia, rozwój konstrukcji pojazdów podwodnych. Eksploatacja podwodna zasobów naturalnych, historia górnictwa morskiego. W służbie Marsa – okręty podwodne. Zarys historii freedivingu. Eksploatacja podwodna miejsc i obiektów historycznych – archeologia podwodna: historia, rozwój, stosowane metody. Wydobywanie zabytków na powierzchnię i konserwacja. Wybrane osiągnięcia archeologii podwodnej. Najsłynniejsi łowcy skarbów i archeologowie amatorzy. Archeologia podwodna w Polsce – najważniejsze akcje. Polskie dokonania w badaniach i dokumentowaniu historii morskiej - zaproszenie do Centralnego Muzeum Morskiego."
"15";"0";"Historia i tradycje górnictwa";"2";"2";"Zaliczenie";"Zbigniew Burtan";"Zarys dziejów światowego górnictwa: chronologia dziejów człowieka prehitorycznego (epoki kamienia, miedzi, brązu i żelaza) oraz nowożytnego (średniowiecze i renesans); górnictwo kruszców w czasach Agricoli. Rys historyczny górnictwa na ziemiach polskich: kalendarium i główne ośrodki górnictwa; górnictwo krzemienia, kruszców, rud metali, solne, siarki, węgla, ropy naftowej; organizacja górnictwa; rozwój techniki górniczej. Strój i obyczaje górników: stan górniczy; gwarectwa i gwarkowie; zebrania gwareckie; zwyczaje, obyczaje i obrzędowość górnicza; ubiory robocze i galowe górników; kult św. Barbary. Legendy i wierzenia górników. Edukacja górnicza: początki szkolnictwa górniczego w Polsce; powołanie i dzieje Akademii Górniczo-Hutniczej w Krakowie. Tradycje górnicze w Akademii Górniczo-Hutniczej."
"16";"0";"Wszechświat, początek -ewolucja - człowiek";"2";"2";"Zaliczenie";"Tomasz Płazak";"Wszechświat - początek, ewolucja, człowiek: 1. Od Pascala do Zeldowicza - kilka cytatów. Kosmologia dziś - dlaczego ""opaska spadła nam z oczu"". 2. Teoria Kopernika i reakcja papieża, zagadnienie paralaksy. Prawa Keplera. ""Principia"" i ogroł osiągnięć Isaaka Newtona: zasady dynamiki, prawo grawitacji, obliczenie mas Ziemi i Słońca, wyjaśnienie ruchu planet i księżyców oraz wielu innych zagadnień. Trudna osobowość Newtona. Spory z Leibnitzem. Spór Newtona i Huyghersa o naturę światła. Fale. Istota barw światła, widmo fal elektromagnetycznych. Porażka Newtona w zmaganiach z zagadnieniem wszechświata. 3. Skok rozwojowy rozumienia świata w latach 1900 - 1930: teoria względności i fizyka kwantowa. Atomy i światło - osiągnięcia Plancka, Bohra, Einsteina. Spór ideowy Einsteina i Bohra, głęboka kwestia zgodności fizyki kwantowej i teorii względności (paradoks EPR). 4. Obserwacyjne filary kosmologii. Edwin Hubble i odkrywanie galaktyk. Zasada kosmologiczna. Wszechświat obserwowalny, horyzont. ""Red shift"" i prawo Hubble`a - czy wytłumaczeniem jest zjawisko Dopplera? Idea Wielkiego Wybuchu (Big Bangu) jako początku wszechświata. Wiek wszechświata. Niepoprawność (!) popularnych wyobrażeń wszechświata i Wielkiego Wybuchu. 5. Od Szczególnej (r. 1905) do Ogólnej Teorii Względności (OTW, r. 1915). ""Masy zakrzywiają czasoprzestrzeń"". Modele zakrzywionej przestrzeni: wszechświaty płaszczaków i ich geometrie. Fizykalna i humanistyczna myśl Einsteina, jego ""Moje credo"". 6. OTW jako podstawa pierwszego spójnego modelu wszechświata: model Einsteina (r. 1917). Stała kosmologiczna. OTW i modele Friedmanna (r. 1922). Gęstość krytyczna, odkrycie puchnięcia przestrzeni, możliwe losy wszechświata. Reakcja Einsteina na prace Friedmanna. Czy stała kosmologiczna to ""największy blamaż mojego życia"" (słowa Einsteina)? Zapomniany model księdza prof. Lemaitre`a (r. 1924) i nagroda Nobla (r. 2011). Relacje wzajemne religii i kosmologii. 7. Odkrycie ciemnej materii (DM) i jej dominacji. Krótki przegląd er wszechświata, pierwotna era Plancka i kwestia ""samego początku"". Powstanie atomów i wytłumaczenie promieniowania reliktowego. Powstawanie jąder atomowych (pierwiastków) w pierwszych minutach wszechświata. Wielkie sukcesy kosmologii współczesnej (nagrody Nobla). Supernowe Ia, odkrycie ciemnej energii (DE) i pełnego bilansu energii wszechświata. Tajemnica natury DM i DE. 8. Kosmologia współczesna a kosmologie filozoficzne i religijne. ""Prawo moralne, niebo gwiaździste"" (I. Kant). Czy myśl filozoficzna wpływa na kosmologów, potrzeba wpływów odwrotnych. Poznawcze i światopoglądowe znaczenie dalekich obserwacji oraz pierwszych wypraw ludzi w Kosmos. Wszechświat i człowiek: chaos? przypadek? ład? celowość? Kosmologiczny status zasady antropicznej. Materia a struktura. Umacnianie się poglądu o matematyczności wszechświata. Skąd się to bierze? Kondycja człowieka we wszechświecie: znikomość (rozmiarowa i materialna) i dostojeństwo (rozumnej partycypacji). Znów Pascal. Wszechświat - początek, ewolucja, człowiek: 1. Od Pascala do Zeldowicza - kilka cytatów. Kosmologia dziś - dlaczego ""opaska spadła nam z oczu"". 2. Teoria Kopernika i reakcja papieża, zagadnienie paralaksy. Prawa Keplera. ""Principia"" i ogroł osiągnięć Isaaka Newtona: zasady dynamiki, prawo grawitacji, obliczenie mas Ziemi i Słońca, wyjaśnienie ruchu planet i księżyców oraz wielu innych zagadnień. Trudna osobowość Newtona. Spory z Leibnitzem. Spór Newtona i Huyghersa o naturę światła. Fale. Istota barw światła, widmo fal elektromagnetycznych. Porażka Newtona w zmaganiach z zagadnieniem wszechświata. 3. Skok rozwojowy rozumienia świata w latach 1900 - 1930: teoria względności i fizyka kwantowa. Atomy i światło - osiągnięcia Plancka, Bohra, Einsteina. Spór ideowy Einsteina i Bohra, głęboka kwestia zgodności fizyki kwantowej i teorii względności (paradoks EPR). 4. Obserwacyjne filary kosmologii. Edwin Hubble i odkrywanie galaktyk. Zasada kosmologiczna. Wszechświat obserwowalny, horyzont. ""Red shift"" i prawo Hubble`a - czy wytłumaczeniem jest zjawisko Dopplera? Idea Wielkiego Wybuchu (Big Bangu) jako początku wszechświata. Wiek wszechświata. Niepoprawność (!) popularnych wyobrażeń wszechświata i Wielkiego Wybuchu. 5. Od Szczególnej (r. 1905) do Ogólnej Teorii Względności (OTW, r. 1915). ""Masy zakrzywiają czasoprzestrzeń"". Modele zakrzywionej przestrzeni: wszechświaty płaszczaków i ich geometrie. Fizykalna i humanistyczna myśl Einsteina, jego ""Moje credo"". 6. OTW jako podstawa pierwszego spójnego modelu wszechświata: model Einsteina (r. 1917). Stała kosmologiczna. OTW i modele Friedmanna (r. 1922). Gęstość krytyczna, odkrycie puchnięcia przestrzeni, możliwe losy wszechświata. Reakcja Einsteina na prace Friedmanna. Czy stała kosmologiczna to ""największy blamaż mojego życia"" (słowa Einsteina)? Zapomniany model księdza prof. Lemaitre`a (r. 1924) i nagroda Nobla (r. 2011). Relacje wzajemne religii i kosmologii. 7. Odkrycie ciemnej materii (DM) i jej dominacji. Krótki przegląd er wszechświata, pierwotna era Plancka i kwestia ""samego początku"". Powstanie atomów i wytłumaczenie promieniowania reliktowego. Powstawanie jąder atomowych (pierwiastków) w pierwszych minutach wszechświata. Wielkie sukcesy kosmologii współczesnej (nagrody Nobla). Supernowe Ia, odkrycie ciemnej energii (DE) i pełnego bilansu energii wszechświata. Tajemnica natury DM i DE. 8. Kosmologia współczesna a kosmologie filozoficzne i religijne. ""Prawo moralne, niebo gwiaździste"" (I. Kant). Czy myśl filozoficzna wpływa na kosmologów, potrzeba wpływów odwrotnych. Poznawcze i światopoglądowe znaczenie dalekich obserwacji oraz pierwszych wypraw ludzi w Kosmos. Wszechświat i człowiek: chaos? przypadek? ład? celowość? Kosmologiczny status zasady antropicznej. Materia a struktura. Umacnianie się poglądu o matematyczności wszechświata. Skąd się to bierze? Kondycja człowieka we wszechświecie: znikomość (rozmiarowa i materialna) i dostojeństwo (rozumnej partycypacji). Znów Pascal. Wszechświat - początek, ewolucja, człowiek: 1. Od Pascala do Zeldowicza - kilka cytatów. Kosmologia dziś - dlaczego ""opaska spadła nam z oczu"". 2. Teoria Kopernika i reakcja papieża, zagadnienie paralaksy. Prawa Keplera. ""Principia"" i ogroł osiągnięć Isaaka Newtona: zasady dynamiki, prawo grawitacji, obliczenie mas Ziemi i Słońca, wyjaśnienie ruchu planet i księżyców oraz wielu innych zagadnień. Trudna osobowość Newtona. Spory z Leibnitzem. Spór Newtona i Huyghersa o naturę światła. Fale. Istota barw światła, widmo fal elektromagnetycznych. Porażka Newtona w zmaganiach z zagadnieniem wszechświata. 3. Skok rozwojowy rozumienia świata w latach 1900 - 1930: teoria względności i fizyka kwantowa. Atomy i światło - osiągnięcia Plancka, Bohra, Einsteina. Spór ideowy Einsteina i Bohra, głęboka kwestia zgodności fizyki kwantowej i teorii względności (paradoks EPR). 4. Obserwacyjne filary kosmologii. Edwin Hubble i odkrywanie galaktyk. Zasada kosmologiczna. Wszechświat obserwowalny, horyzont. ""Red shift"" i prawo Hubble`a - czy wytłumaczeniem jest zjawisko Dopplera? Idea Wielkiego Wybuchu (Big Bangu) jako początku wszechświata. Wiek wszechświata. Niepoprawność (!) popularnych wyobrażeń wszechświata i Wielkiego Wybuchu. 5. Od Szczególnej (r. 1905) do Ogólnej Teorii Względności (OTW, r. 1915). ""Masy zakrzywiają czasoprzestrzeń"". Modele zakrzywionej przestrzeni: wszechświaty płaszczaków i ich geometrie. Fizykalna i humanistyczna myśl Einsteina, jego ""Moje credo"". 6. OTW jako podstawa pierwszego spójnego modelu wszechświata: model Einsteina (r. 1917). Stała kosmologiczna. OTW i modele Friedmanna (r. 1922). Gęstość krytyczna, odkrycie puchnięcia przestrzeni, możliwe losy wszechświata. Reakcja Einsteina na prace Friedmanna. Czy stała kosmologiczna to ""największy blamaż mojego życia"" (słowa Einsteina)? Zapomniany model księdza prof. Lemaitre`a (r. 1924) i nagroda Nobla (r. 2011). Relacje wzajemne religii i kosmologii. 7. Odkrycie ciemnej materii (DM) i jej dominacji. Krótki przegląd er wszechświata, pierwotna era Plancka i kwestia ""samego początku"". Powstanie atomów i wytłumaczenie promieniowania reliktowego. Powstawanie jąder atomowych (pierwiastków) w pierwszych minutach wszechświata. Wielkie sukcesy kosmologii współczesnej (nagrody Nobla). Supernowe Ia, odkrycie ciemnej energii (DE) i pełnego bilansu energii wszechświata. Tajemnica natury DM i DE. 8. Kosmologia współczesna a kosmologie filozoficzne i religijne. ""Prawo moralne, niebo gwiaździste"" (I. Kant). Czy myśl filozoficzna wpływa na kosmologów, potrzeba wpływów odwrotnych. Poznawcze i światopoglądowe znaczenie dalekich obserwacji oraz pierwszych wypraw ludzi w Kosmos. Wszechświat i człowiek: chaos? przypadek? ład? celowość? Kosmologiczny status zasady antropicznej. Materia a struktura. Umacnianie się poglądu o matematyczności wszechświata. Skąd się to bierze? Kondycja człowieka we wszechświecie: znikomość (rozmiarowa i materialna) i dostojeństwo (rozumnej partycypacji). Znów Pascal. Wszechświat - początek, ewolucja, człowiek: 1. Od Pascala do Zeldowicza - kilka cytatów. Kosmologia dziś - dlaczego ""opaska spadła nam z oczu"". 2. Teoria Kopernika i reakcja papieża, zagadnienie paralaksy. Prawa Keplera. ""Principia"" i ogroł osiągnięć Isaaka Newtona: zasady dynamiki, prawo grawitacji, obliczenie mas Ziemi i Słońca, wyjaśnienie ruchu planet i księżyców oraz wielu innych zagadnień. Trudna osobowość Newtona. Spory z Leibnitzem. Spór Newtona i Huyghersa o naturę światła. Fale. Istota barw światła, widmo fal elektromagnetycznych. Porażka Newtona w zmaganiach z zagadnieniem wszechświata. 3. Skok rozwojowy rozumienia świata w latach 1900 - 1930: teoria względności i fizyka kwantowa. Atomy i światło - osiągnięcia Plancka, Bohra, Einsteina. Spór ideowy Einsteina i Bohra, głęboka kwestia zgodności fizyki kwantowej i teorii względności (paradoks EPR). 4. Obserwacyjne filary kosmologii. Edwin Hubble i odkrywanie galaktyk. Zasada kosmologiczna. Wszechświat obserwowalny, horyzont. ""Red shift"" i prawo Hubble`a - czy wytłumaczeniem jest zjawisko Dopplera? Idea Wielkiego Wybuchu (Big Bangu) jako początku wszechświata. Wiek wszechświata. Niepoprawność (!) popularnych wyobrażeń wszechświata i Wielkiego Wybuchu. 5. Od Szczególnej (r. 1905) do Ogólnej Teorii Względności (OTW, r. 1915). ""Masy zakrzywiają czasoprzestrzeń"". Modele zakrzywionej przestrzeni: wszechświaty płaszczaków i ich geometrie. Fizykalna i humanistyczna myśl Einsteina, jego ""Moje credo"". 6. OTW jako podstawa pierwszego spójnego modelu wszechświata: model Einsteina (r. 1917). Stała kosmologiczna. OTW i modele Friedmanna (r. 1922). Gęstość krytyczna, odkrycie puchnięcia przestrzeni, możliwe losy wszechświata. Reakcja Einsteina na prace Friedmanna. Czy stała kosmologiczna to ""największy blamaż mojego życia"" (słowa Einsteina)? Zapomniany model księdza prof. Lemaitre`a (r. 1924) i nagroda Nobla (r. 2011). Relacje wzajemne religii i kosmologii. 7. Odkrycie ciemnej materii (DM) i jej dominacji. Krótki przegląd er wszechświata, pierwotna era Plancka i kwestia ""samego początku"". Powstanie atomów i wytłumaczenie promieniowania reliktowego. Powstawanie jąder atomowych (pierwiastków) w pierwszych minutach wszechświata. Wielkie sukcesy kosmologii współczesnej (nagrody Nobla). Supernowe Ia, odkrycie ciemnej energii (DE) i pełnego bilansu energii wszechświata. Tajemnica natury DM i DE. 8. Kosmologia współczesna a kosmologie filozoficzne i religijne. ""Prawo moralne, niebo gwiaździste"" (I. Kant). Czy myśl filozoficzna wpływa na kosmologów, potrzeba wpływów odwrotnych. Poznawcze i światopoglądowe znaczenie dalekich obserwacji oraz pierwszych wypraw ludzi w Kosmos. Wszechświat i człowiek: chaos? przypadek? ład? celowość? Kosmologiczny status zasady antropicznej. Materia a struktura. Umacnianie się poglądu o matematyczności wszechświata. Skąd się to bierze? Kondycja człowieka we wszechświecie: znikomość (rozmiarowa i materialna) i dostojeństwo (rozumnej partycypacji). Znów Pascal."
"17";"0";"Rysunek odręczny dla inżynierów";"2";"2";"Zaliczenie";"Jerzy Dietrich";"Po realizacji modułu zajęć student poznaje wybrane podstawowe zagadnienia zwiazane z tworzeniem rysunku odręcznego, historią i jego realizacją. Zapoznaje się z metodami rysowania, oraz zasadami perspetywy i aksonometrii"
"18";"0";"Budownictwo ogólne";"3";"5";"Egzamin";"Sebastian Olesiak";"Wykonanie uproszczonego projektu budowlanego budynku mieszkalnego jednorodzinnego składającego sie z: PZD (część opisowa i rysunkowa), PA-B (część opisowa i rysunkowa), PT (część opisowa i rysunkowa). Pokrycia dachowe. Okna i drzwi. Zagadnienia konstrukcyjne w budynkach. Posadowienie pośrednie, wzmacnianie i pogłebianie fundamentów. Przyziemie budynków (remont i modernizacja). Systemy budownictwa z elementów drobnowymiarowych. Budownictwo prefabrykowane. Zakres i forma projektu budowlanego."
"19";"0";"Podstawy architektury i urbanistyki";"3";"2";"Zaliczenie";"Tomasz Wieja";"Pojęcie architektury. Jaka jest różnica pomiędzy architekturą i budownictwem. Zagadnienie stylu w architekturze. Pojęcie wielkości i skali. Proporcje w architekturze. Przestrzeń, kompozycja, materiał i ich znaczenie w architekturze i budownictwie. Egipt, Mezopotamia. Pojęcie kanonu w architekturze i sztuce. Kompozycja budowli sakralnych. Architektura mieszkaniowa – dom egipski. Pojęcie stylu w architekturze. Style greckie w architekturze. Kompozycja i struktura konstrukcyjna w architekturze starożytnej Grecji. Zagadnienia kształtowania przestrzeni miast w architekturze starożytnej Grecji. Starożytny Rzym – tradycja etruska. Architektura użyteczności publicznej – teatr rzymski, bazylika, termy. Kształtowanie przestrzeni miejskiej w starożytnym Rzymie. Architektura okresu przejściowego. Styl romański w budownictwie. Protogotyk – architektura cysterska. Styl gotycki w architekturze. Katedra gotycka jako przykład doskonałego systemu konstrukcyjnego. Urbanistyka miast średniowiecznych. Renesans – architektura humanizmu. Geometria i urbanistyka miast renesansowych. Matematyczne kształtowanie kompozycji architektonicznej. Barok – architektura doby kontrreformacji. Analiza strukturalna architektury barokowej. Kompozycja placu i miasta. Klasycyzm – powrót do formy i detalu architektury antycznej. Wiek XIX i XX kształtowanie się koncepcji współczesnej architektury. Secesja, modernizm, funkcjonalizm, konstruktywizm – analiza programów ideowych i ich wpływ na współczesną architekturę i budownictwo. Wielcy twórcy architektury XX wieku. Le Corbusier, Mies van de Rohe, Frank Lloyd Wright. Awangardowa architektura polska 1918-1939. Wkład architektury i budownictwa przemysłowego w rozwój architektury współczesnej."
"20";"0";"Fizyka budowli";"3";"2";"Zaliczenie";"Oksana Kinasz";"Dobór przegród budowlanych dla jednorodzinnego budynku mieszkalnego. Obliczenie strat ciepła i współczynnika zapotrzebowania na ciepło poszczególnych przegród budynku. Obliczenie sezonowego zapotrzebowania na ciepło dla jednorodzinnego budynku mieszkalnego. Wykłady stanowią przegląd podstawowych zagadnień współczesnej fizyki budowli w zakresie niezbędnym do projektowania architektonicznego. Ćwiczenia audytoryjne uzupełniają treść wykładów i polegają na rozwiązywaniu praktycznych problemów ochrony cieplnej budynków i kształtowania mikroklimatu pomieszczeń zgodnie z obowiązującymi przepisami techniczno-budowlanymi. Wprowadzenie do zagadnień racjonalnego projektowania budynków spełniających współczesne wymagania dotyczące ochrony cieplnej oraz właściwego mikroklimatu pomieszczeń."
"21";"0";"Mechanika gruntów";"3";"5";"Egzamin";"Michał Kowalski";"* Klasyfikacje gruntów zgodnie z nowymi (ISO) i starymi (PN) normami. * Analiza makroskopowa gruntów. * Podstawowe i pochodne własności fizyczne gruntów. * Grunt jako trójfazowy ośrodek porowaty, zasada efektywnych naprężeń Terzaghi'ego. * Rodzaje wód występujących w gruncie, wody związane, wody wolne, wody kapilarne. Fizykochemiczne oddziaływanie cząstek gruntowych i wody. * Osobliwości zachowania gruntów (tiksotropia, osiadanie zapadowe, upłynnienie gruntów). Skurczalność i ekspansywność gruntu. * Przepływ wody w gruncie, istota przepływu cieczy w gruncie, filtracja, prawo Darcy’ego, ograniczenia prawa Darcy’ego, podstawowe równanie przepływu w gruncie, siatka filtracyjna. * Zjawiska związane z ruchem wody w gruncie -ciśnienie spływowe, krytyczny spadek hydrauliczny. * Naprężenia w gruncie i ich związek z wyporem wody. Prekonsolidacja gruntów (wyznaczanie OCR). Rozwiązanie Boussinesq’a, metoda punktów narożnych. * Odkształcalność gruntu, badanie w EDOMETRZE, wyznaczanie edometrycznych modułów ściśliwości. Obliczanie osiadań podłoża gruntowego. * Modele konstytutywne gruntów. Podstawy teorii stanów granicznych. Wytrzymałość gruntu na ścinanie, hipotezy wytężeniowe w mechanice gruntów. Koła Mohra - aparat trójosiowego ściskania. Prosta Coulomba - aparat bezpośredniego ścinania. * Polowe i laboratoryjne metody badania gruntów. * Parcie gruntów na konstrukcje oporowe. Rodzaje sił parcia i metody ich wyznaczania. * Metody analizy stateczności skarp i zboczy. Metody równowagi granicznej w analizie stateczności skarp i zboczy. Rozwiązywanie zadań dotyczących: * własności fizycznych gruntów, * rozkładu naprężeń w podłożu budowlanym, * przepływu wody, * określania parametrów wytrzymałościowych, * zależności występujących pomiędzy naprężeniami głównymi a kątem tarcia i kohezją, * wyznaczania sił parcia i odporu w konstrukcjach oporowych, * przebicia hydraulicznego. W ramach ćwiczeń laboratoryjnych zajęcia prowadzone są w laboratorium komputerowym oraz w laboratorium geotechnicznym. W laboratorium komputerowym przy wykorzystaniu profesjonalnego oprogramowania student wykonuje analizy stateczności nasypu budowlanego, a następnie dobiera wymagane zbrojenie zapewniające stateczność nasypu. W ramach badań w laboratorium geotechnicznym student przeprowadza szereg doświadczeń na ośrodku gruntowym, wyznaczając parametry takie jak kąt tarcia wewnętrznego i spójność, gęstość, współczynnik filtracji itp."
"22";"0";"Mechanika teoretyczna";"3";"4";"Egzamin";"Jerzy Cieślik";"Rozwiązywanie zadań powiązanych z zagadnieniami poruszanymi na wykładzie Wybrane zagadnienia z kinematyki punktu materialnego, ruchu bryły sztywnej oraz statyki. Pojęcia podstawowe dynamiki. Prawo ruchu punktu. Ruch harmoniczny prosty, tłumiony i wymuszony. Pole sił, praca pola sił, energia kinetyczna, potencjalne pole sił. Masa układu materialnego, moment statyczny i środek masy układu materialnego. Pęd, zasada pędu i zasada zachowania pędu, kręt bryły sztywnej w ruchu obrotowym. Tensor bezwładności, Twierdzenie Steinera, Charakterystyki geometryczne jednorodnych figur płaskich. Równanie różniczkowe ruchu ciała sztywnego."
"23";"0";"Technologia betonu";"3";"2";"Zaliczenie";"Artur Łagosz";"Badanie właściwości stwardniałych betonów; Badanie korozji betonu i stali w betonie; Projektowanie betonów. Rola betonu w budownictwie; Charakterystyka składników stosowanych do mieszanki betonowej; Właściwości mieszanki betonowej; Rola domieszek i dodatków mineralnych do betonu zwykłego; Podstawowe operacje technologiczne przy produkcji betonu zwykłego; Wzajemne oddziaływanie pomiędzy zaczynem a kruszywem; Podstawowe właściwości betonów zwykłych i lekkich; Korozja chemiczna betonów."
